Constructor,Race ID,Year,Constructor ID,Status,Status_value,StatusComponent,Round,Mean,StdDev,PitStopComponent,ConstructorConfidence
Red Bull,3,2018,red_bull,Finished Finished,2.0,0.853884420720261,3,23.404,0.997,-0.103,-0.088
Red Bull,3,2019,red_bull,Finished Finished,2.0,0.853884420720261,3,23.046,0.3033,-0.077,-0.066
Red Bull,3,2020,red_bull,Finished Finished,2.0,0.853884420720261,3,22.144,0.0617,0.075,0.064
Red Bull,3,2021,red_bull,Finished Finished,2.0,0.853884420720261,3,22.205,0.3501,-0.081,-0.069
Red Bull,3,2022,red_bull,Finished Fuel leak,1.1,-1.2020918338451463,3,18.319,0.0,-0.1,0.12
Red Bull,4,2018,red_bull,Collision Collision,1.2,-0.9736500277823235,4,21.563,0.3437,-0.079,0.077
Red Bull,4,2019,red_bull,Finished Transmission,1.0,-1.4305336399079696,4,20.927,0.0,-0.102,0.146
Red Bull,4,2020,red_bull,Finished Finished,2.0,0.853884420720261,4,28.906,0.4242,-0.093,-0.079
Red Bull,4,2021,red_bull,Finished Finished,2.0,0.853884420720261,4,23.525,0.2059,-0.061,-0.052
Red Bull,4,2022,red_bull,Finished Finished,2.0,0.853884420720261,4,30.203,0.2458,-0.08,-0.068
Red Bull,5,2018,red_bull,Finished Finished,2.0,0.853884420720261,5,21.875,0.0346,0.227,0.194
Red Bull,5,2019,red_bull,Finished Finished,2.0,0.853884420720261,5,23.364,1.0551,-0.104,-0.089
Red Bull,5,2020,red_bull,Finished Finished,2.0,0.853884420720261,5,28.762,0.148,-0.054,-0.046
Red Bull,5,2021,red_bull,Finished Finished,2.0,0.853884420720261,5,24.108,0.0,-0.104,-0.089
Red Bull,5,2022,red_bull,Finished Finished,2.0,0.853884420720261,5,18.966,0.0645,0.097,0.083
Red Bull,6,2018,red_bull,Finished Finished,2.0,0.853884420720261,6,25.35,0.0,-0.104,-0.089
Red Bull,6,2019,red_bull,Finished Finished,2.0,0.853884420720261,6,25.032,0.0214,0.368,0.314
Red Bull,6,2020,red_bull,Finished +1 Lap,1.8,0.39700080859461506,6,21.9,0.0452,0.147,0.058
Red Bull,6,2021,red_bull,Finished Accident,1.6,-0.059882803531030954,6,19.3,1.435,-0.105,0.006
Red Bull,6,2022,red_bull,Finished Finished,2.0,0.853884420720261,6,22.455,0.547,-0.093,-0.079
Red Bull,7,2018,red_bull,Finished Finished,2.0,0.853884420720261,7,23.431,0.0578,0.076,0.065
Red Bull,7,2019,red_bull,Finished +1 Lap,1.8,0.39700080859461506,7,25.064,0.0,-0.104,-0.041
Red Bull,7,2020,red_bull,Finished Finished,2.0,0.853884420720261,7,23.193,0.0,-0.103,-0.088
Red Bull,7,2021,red_bull,Finished Finished,2.0,0.853884420720261,7,29.99,0.1257,-0.046,-0.039
Red Bull,7,2022,red_bull,Finished Finished,2.0,0.853884420720261,7,26.921,0.5208,-0.096,-0.082
Red Bull,8,2018,red_bull,Finished Finished,2.0,0.853884420720261,8,24.381,0.0,-0.104,-0.089
Red Bull,8,2019,red_bull,Finished +1 Lap,1.8,0.39700080859461506,8,31.67,0.0,-0.106,-0.042
Red Bull,8,2020,red_bull,Finished Power Unit,1.0,-1.4305336399079696,8,26.079,0.4973,-0.094,0.134
Red Bull,8,2021,red_bull,Finished Finished,2.0,0.853884420720261,8,21.316,0.4448,-0.087,-0.074
Red Bull,8,2022,red_bull,Finished Finished,2.0,0.853884420720261,8,21.925,0.6949,-0.097,-0.083
Red Bull,9,2018,red_bull,Finished Exhaust,1.1,-1.2020918338451463,9,21.712,0.0543,0.105,-0.126
Red Bull,9,2019,red_bull,Finished +1 Lap,1.8,0.39700080859461506,9,21.598,0.0,-0.102,-0.04
Red Bull,9,2020,red_bull,Finished Collision,1.6,-0.059882803531030954,9,20.647,4.4095,-0.112,0.007
Red Bull,9,2021,red_bull,Finished Finished,2.0,0.853884420720261,9,21.349,0.192,-0.051,-0.044
Red Bull,9,2022,red_bull,Finished Gearbox,1.0,-1.4305336399079696,9,24.374,0.2559,-0.073,0.104
Red Bull,10,2018,red_bull,Finished Brakes,1.0,-1.4305336399079696,10,28.439,0.3098,-0.085,0.122
Red Bull,10,2019,red_bull,Finished Finished,2.0,0.853884420720261,10,28.94,1.0421,-0.106,-0.091
Red Bull,10,2020,red_bull,Finished Finished,2.0,0.853884420720261,10,29.281,0.0326,0.156,0.133
Red Bull,10,2021,red_bull,+1 Lap Collision,1.4,-0.5167664156566775,10,31.842,3.0904,-0.112,0.058
Red Bull,10,2022,red_bull,Finished Finished,2.0,0.853884420720261,10,38.78,11.8711,-0.114,-0.097
Red Bull,11,2018,red_bull,Finished Engine,1.0,-1.4305336399079696,11,20.849,0.235,-0.062,0.089
Red Bull,11,2019,red_bull,Finished Collision,1.6,-0.059882803531030954,11,22.058,1.2012,-0.105,0.006
Red Bull,11,2020,red_bull,Finished Radiator,1.0,-1.4305336399079696,11,22.612,0.2102,-0.06,0.086
Red Bull,11,2021,red_bull,Finished Collision,1.6,-0.059882803531030954,11,25.378,3.3872,-0.111,0.007
Red Bull,11,2022,red_bull,Finished Collision damage,1.0,-1.4305336399079696,11,22.476,0.5625,-0.094,0.134
Red Bull,12,2018,red_bull,Finished Power loss,1.1,-1.2020918338451463,12,22.042,0.0,-0.103,0.124
Red Bull,12,2019,red_bull,Finished +1 Lap,1.8,0.39700080859461506,12,21.925,0.1913,-0.053,-0.021
Red Bull,12,2020,red_bull,Finished +1 Lap,1.8,0.39700080859461506,12,26.507,0.0934,-0.01,-0.004
Red Bull,12,2022,red_bull,Finished Finished,2.0,0.853884420720261,12,36.206,0.0,-0.107,-0.091
Red Bull,13,2018,red_bull,Finished Retired,1.0,-1.4305336399079696,13,21.219,1.9168,-0.108,0.154
Red Bull,13,2019,red_bull,Finished Accident,1.6,-0.059882803531030954,13,23.78,0.0,-0.103,0.006
Red Bull,13,2020,red_bull,Finished Puncture,1.0,-1.4305336399079696,13,29.72,0.1114,-0.036,0.051
Red Bull,13,2021,red_bull,Finished +1 Lap,1.8,0.39700080859461506,13,18.949,0.3787,-0.078,-0.031
Red Bull,13,2022,red_bull,Finished Finished,2.0,0.853884420720261,13,22.185,1.0256,-0.103,-0.088
Red Bull,14,2018,red_bull,Finished Engine,1.0,-1.4305336399079696,14,24.516,0.0,-0.104,0.149
Red Bull,14,2019,red_bull,Finished Finished,2.0,0.853884420720261,14,27.344,2.4423,-0.11,-0.094
Red Bull,14,2020,red_bull,Finished Finished,2.0,0.853884420720261,14,23.569,0.6488,-0.097,-0.083
Red Bull,14,2021,red_bull,Finished Collision,1.6,-0.059882803531030954,14,29.238,0.0,-0.106,0.006
Red Bull,14,2022,red_bull,Finished Finished,2.0,0.853884420720261,14,23.024,0.1954,-0.057,-0.049
Red Bull,15,2018,red_bull,Finished Finished,2.0,0.853884420720261,15,29.221,0.8589,-0.104,-0.089
Red Bull,15,2019,red_bull,Finished Finished,2.0,0.853884420720261,15,29.036,0.0,-0.105,-0.09
Red Bull,15,2020,red_bull,Finished Finished,2.0,0.853884420720261,15,21.747,3.8522,-0.111,-0.095
Red Bull,15,2021,red_bull,Finished Finished,2.0,0.853884420720261,15,31.982,0.8659,-0.105,-0.09
Red Bull,15,2022,red_bull,Finished Finished,2.0,0.853884420720261,15,19.395,0.0152,0.762,0.651
Red Bull,16,2018,red_bull,Finished Finished,2.0,0.853884420720261,16,30.518,0.0,-0.106,-0.091
Red Bull,16,2019,red_bull,Finished Finished,2.0,0.853884420720261,16,30.617,0.0,-0.106,-0.091
Red Bull,16,2020,red_bull,Finished Accident,1.6,-0.059882803531030954,16,24.211,0.1141,-0.021,0.001
Red Bull,16,2021,red_bull,Finished Finished,2.0,0.853884420720261,16,22.52,0.0,-0.103,-0.088
Red Bull,16,2022,red_bull,Finished Finished,2.0,0.853884420720261,16,23.983,0.2031,-0.061,-0.052
Red Bull,17,2018,red_bull,Finished Finished,2.0,0.853884420720261,17,26.76,0.0,-0.105,-0.09
Red Bull,17,2019,red_bull,Finished Brakes,1.0,-1.4305336399079696,17,23.226,0.1341,-0.031,0.044
Red Bull,17,2020,red_bull,Finished Finished,2.0,0.853884420720261,17,21.448,0.0,-0.102,-0.087
Red Bull,17,2021,red_bull,Finished Finished,2.0,0.853884420720261,17,24.022,0.406,-0.088,-0.075
Red Bull,17,2022,red_bull,Finished Finished,2.0,0.853884420720261,17,29.75,0.1626,-0.061,-0.052
Red Bull,18,2018,red_bull,Finished Battery,1.2,-0.9736500277823235,18,24.205,0.0,-0.104,0.101
Red Bull,18,2019,red_bull,Finished Finished,2.0,0.853884420720261,18,23.391,0.0167,0.547,0.467
Red Bull,18,2021,red_bull,Finished Finished,2.0,0.853884420720261,18,23.19,1.547,-0.107,-0.091
Red Bull,18,2022,red_bull,Finished Finished,2.0,0.853884420720261,18,14.009,11.2838,-0.113,-0.096
Red Bull,19,2018,red_bull,Finished Engine,1.0,-1.4305336399079696,19,22.58,0.0352,0.211,-0.302
Red Bull,19,2019,red_bull,Finished Finished,2.0,0.853884420720261,19,24.186,0.8647,-0.102,-0.087
Red Bull,19,2021,red_bull,Finished Finished,2.0,0.853884420720261,19,18.232,0.0788,0.065,0.056
Red Bull,19,2022,red_bull,Finished Finished,2.0,0.853884420720261,19,26.215,2.9933,-0.111,-0.095
Red Bull,20,2018,red_bull,Finished Finished,2.0,0.853884420720261,20,23.434,0.0,-0.103,-0.088
Red Bull,20,2019,red_bull,Finished Finished,2.0,0.853884420720261,20,23.796,0.1802,-0.054,-0.046
Red Bull,20,2021,red_bull,Finished Finished,2.0,0.853884420720261,20,25.379,0.0833,0.008,0.007
Red Bull,20,2022,red_bull,Finished Finished,2.0,0.853884420720261,20,23.149,0.0,-0.103,-0.088
Red Bull,21,2018,red_bull,Finished Finished,2.0,0.853884420720261,21,21.359,0.0,-0.102,-0.087
Red Bull,21,2019,red_bull,Finished Finished,2.0,0.853884420720261,21,21.543,0.0247,0.371,0.317
Red Bull,21,2021,red_bull,Finished Collision,1.6,-0.059882803531030954,21,17.268,1.7395,-0.106,0.006
Red Bull,21,2022,red_bull,Finished Finished,2.0,0.853884420720261,21,27.835,0.4009,-0.091,-0.078
Red Bull,22,2021,red_bull,Finished Engine,1.0,-1.4305336399079696,22,21.458,0.2025,-0.055,0.079
Red Bull,22,2022,red_bull,Finished Finished,2.0,0.853884420720261,22,22.049,0.0025,4.573,3.905
Renault,1,2018,renault,Finished Finished,2.0,0.853884420720261,1,22.31,0.0,-0.103,-0.088
Renault,1,2019,renault,+1 Lap Damage,1.5,-0.2883246095938542,1,27.308,0.0,-0.105,0.03
Renault,1,2020,renault,Finished Overheating,1.1,-1.2020918338451463,1,22.249,0.7149,-0.098,0.118
Renault,2,2018,renault,Finished +1 Lap,1.8,0.39700080859461506,2,24.758,0.1287,-0.033,-0.013
Renault,2,2019,renault,Engine Fuel,0.4,-2.801184476284908,2,27.478,2.9697,-0.111,0.311
Renault,2,2020,renault,Finished Overheating,1.1,-1.2020918338451463,2,22.378,0.9687,-0.102,0.123
Renault,3,2018,renault,Finished Finished,2.0,0.853884420720261,3,23.195,0.3392,-0.082,-0.07
Renault,3,2019,renault,+1 Lap Power Unit,0.8,-1.8874172520336154,3,28.221,0.0,-0.105,0.198
Renault,3,2020,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,3,23.51,0.428,-0.089,0.005
Renault,4,2018,renault,Finished Accident,1.6,-0.059882803531030954,4,20.455,0.0,-0.102,0.006
Renault,4,2019,renault,+1 Lap Collision,1.4,-0.5167664156566775,4,20.744,0.1287,-0.018,0.009
Renault,4,2020,renault,Finished Finished,2.0,0.853884420720261,4,30.567,1.3773,-0.108,-0.092
Renault,5,2018,renault,+1 Lap Collision,1.4,-0.5167664156566775,5,28.389,0.0,-0.105,0.054
Renault,5,2019,renault,Finished Finished,2.0,0.853884420720261,5,22.187,0.0914,0.013,0.011
Renault,5,2020,renault,Finished +1 Lap,1.8,0.39700080859461506,5,29.68,0.2392,-0.078,-0.031
Renault,6,2018,renault,Finished Finished,2.0,0.853884420720261,6,24.841,0.0,-0.104,-0.089
Renault,6,2019,renault,Finished +1 Lap,1.8,0.39700080859461506,6,24.679,0.0,-0.104,-0.041
Renault,6,2020,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,6,22.04,0.0156,0.637,-0.038
Renault,7,2018,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,7,24.228,0.0,-0.104,0.006
Renault,7,2019,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,7,24.128,0.0,-0.104,0.006
Renault,7,2020,renault,Finished Finished,2.0,0.853884420720261,7,23.826,0.0,-0.104,-0.089
Renault,8,2018,renault,Finished Finished,2.0,0.853884420720261,8,24.815,0.0,-0.104,-0.089
Renault,8,2019,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,8,30.75,0.0,-0.106,0.006
Renault,8,2020,renault,Finished Finished,2.0,0.853884420720261,8,25.097,0.3254,-0.083,-0.071
Renault,9,2018,renault,+1 Lap Engine,0.8,-1.8874172520336154,9,22.633,0.7884,-0.1,0.189
Renault,9,2019,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,9,21.969,0.0,-0.103,0.006
Renault,9,2020,renault,Finished Brakes,1.0,-1.4305336399079696,9,19.64,3.0816,-0.11,0.157
Renault,10,2018,renault,Finished Collision,1.6,-0.059882803531030954,10,28.603,0.1629,-0.059,0.004
Renault,10,2019,renault,Finished Finished,2.0,0.853884420720261,10,28.526,0.0099,0.801,0.684
Renault,10,2020,renault,Finished Finished,2.0,0.853884420720261,10,30.097,0.0,-0.106,-0.091
Renault,11,2018,renault,Finished Finished,2.0,0.853884420720261,11,19.951,0.5054,-0.089,-0.076
Renault,11,2019,renault,Accident Exhaust,0.7,-2.1158590580964387,11,21.612,0.5696,-0.093,0.197
Renault,11,2020,renault,Finished Gearbox,1.0,-1.4305336399079696,11,22.529,0.1284,-0.025,0.036
Renault,12,2018,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,12,21.919,0.1612,-0.041,0.002
Renault,12,2019,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,12,22.059,0.0,-0.103,0.006
Renault,12,2020,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,12,27.458,0.0,-0.105,0.006
Renault,13,2018,renault,+1 Lap Accident,1.4,-0.5167664156566775,13,21.293,3.1788,-0.111,0.057
Renault,13,2019,renault,Finished +1 Lap,1.8,0.39700080859461506,13,32.201,0.1344,-0.055,-0.022
Renault,13,2020,renault,Finished Gearbox,1.0,-1.4305336399079696,13,30.312,0.1174,-0.042,0.06
Renault,14,2018,renault,Finished +1 Lap,1.8,0.39700080859461506,14,24.984,0.1834,-0.058,-0.023
Renault,14,2019,renault,Finished Finished,2.0,0.853884420720261,14,24.767,0.0,-0.104,-0.089
Renault,14,2020,renault,Finished +1 Lap,1.8,0.39700080859461506,14,23.75,0.5553,-0.095,-0.038
Renault,15,2018,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,15,30.033,0.0,-0.106,0.006
Renault,15,2019,renault,Finished Finished,2.0,0.853884420720261,15,30.17,0.1162,-0.041,-0.035
Renault,15,2020,renault,Finished Finished,2.0,0.853884420720261,15,21.05,2.873,-0.11,-0.094
Renault,16,2018,renault,+1 Lap +2 Laps,1.6,-0.059882803531030954,16,32.801,0.0,-0.106,0.006
Renault,16,2019,renault,Finished Collision,1.6,-0.059882803531030954,16,33.243,1.2666,-0.108,0.006
Renault,16,2020,renault,Finished Finished,2.0,0.853884420720261,16,24.523,0.2003,-0.062,-0.053
Renault,17,2018,renault,+1 Lap Engine,0.8,-1.8874172520336154,17,23.272,0.0,-0.103,0.194
Renault,17,2019,renault,Disqualified Disqualified,1.0,-1.4305336399079696,17,23.665,0.0,-0.103,0.147
Renault,17,2020,renault,Finished Finished,2.0,0.853884420720261,17,22.0,0.0,-0.103,-0.088
Renault,18,2018,renault,Finished Finished,2.0,0.853884420720261,18,26.227,0.0,-0.105,-0.09
Renault,18,2019,renault,Finished +1 Lap,1.8,0.39700080859461506,18,22.381,0.011,0.935,0.371
Renault,19,2018,renault,+2 Laps Suspension,0.8,-1.8874172520336154,19,22.689,0.0,-0.103,0.194
Renault,19,2019,renault,Finished +1 Lap,1.8,0.39700080859461506,19,24.116,0.1983,-0.06,-0.024
Renault,20,2018,renault,+1 Lap Overheating,0.9,-1.6589754459707924,20,23.577,0.0598,0.069,-0.114
Renault,20,2019,renault,Finished Finished,2.0,0.853884420720261,20,24.959,0.3134,-0.081,-0.069
Renault,21,2018,renault,Finished Collision,1.6,-0.059882803531030954,21,21.512,0.0,-0.102,0.006
Renault,21,2019,renault,+1 Lap +1 Lap,1.6,-0.059882803531030954,21,21.654,0.1312,-0.023,0.001
Sauber,1,2018,sauber,Finished Steering,1.1,-1.2020918338451463,1,22.539,0.42,-0.087,0.105
Sauber,2,2018,sauber,+1 Lap +1 Lap,1.6,-0.059882803531030954,2,25.272,0.1499,-0.046,0.003
Sauber,3,2018,sauber,Finished Finished,2.0,0.853884420720261,3,23.088,0.0,-0.103,-0.088
Sauber,4,2018,sauber,Finished Finished,2.0,0.853884420720261,4,27.548,4.7218,-0.112,-0.096
Sauber,5,2018,sauber,+2 Laps +2 Laps,1.6,-0.059882803531030954,5,22.048,0.0,-0.103,0.006
Sauber,6,2018,sauber,Finished Collision,1.6,-0.059882803531030954,6,24.08,0.0,-0.104,0.006
Sauber,7,2018,sauber,+1 Lap +2 Laps,1.6,-0.059882803531030954,7,23.598,0.0,-0.103,0.006
Sauber,8,2018,sauber,Finished +1 Lap,1.8,0.39700080859461506,8,24.66,0.0,-0.104,-0.041
Sauber,9,2018,sauber,+1 Lap +1 Lap,1.6,-0.059882803531030954,9,21.441,0.0,-0.102,0.006
Sauber,10,2018,sauber,Accident Tyre,0.8,-1.8874172520336154,10,28.036,0.0,-0.105,0.198
Sauber,11,2018,sauber,Finished +1 Lap,1.8,0.39700080859461506,11,19.607,0.4982,-0.088,-0.035
Sauber,12,2018,sauber,+2 Laps Suspension,0.8,-1.8874172520336154,12,22.64,0.0,-0.103,0.194
Sauber,13,2018,sauber,+1 Lap Accident,1.4,-0.5167664156566775,13,19.711,0.0,-0.101,0.052
Sauber,14,2018,sauber,+1 Lap +1 Lap,1.6,-0.059882803531030954,14,25.934,1.5616,-0.108,0.006
Sauber,15,2018,sauber,+1 Lap +1 Lap,1.6,-0.059882803531030954,15,29.085,0.0,-0.105,0.006
Sauber,16,2018,sauber,Finished +1 Lap,1.8,0.39700080859461506,16,30.248,0.0336,0.14,0.056
Sauber,17,2018,sauber,+1 Lap Mechanical,0.9,-1.6589754459707924,17,28.013,4.3201,-0.112,0.186
Sauber,18,2018,sauber,+1 Lap Collision damage,0.8,-1.8874172520336154,18,29.376,0.0,-0.106,0.2
Sauber,19,2018,sauber,+2 Laps +2 Laps,1.6,-0.059882803531030954,19,26.997,0.0,-0.105,0.006
Sauber,20,2018,sauber,Finished Collision,1.6,-0.059882803531030954,20,23.485,0.0,-0.103,0.006
Sauber,21,2018,sauber,Finished Power loss,1.1,-1.2020918338451463,21,21.828,0.0,-0.103,0.124
Toro Rosso,1,2018,toro_rosso,+1 Lap Engine,0.8,-1.8874172520336154,1,22.254,0.0587,0.083,-0.157
Toro Rosso,1,2019,toro_rosso,+1 Lap +1 Lap,1.6,-0.059882803531030954,1,21.712,0.0,-0.102,0.006
Toro Rosso,2,2018,toro_rosso,Finished +1 Lap,1.8,0.39700080859461506,2,30.771,0.0431,0.08,0.032
Toro Rosso,2,2019,toro_rosso,Finished +1 Lap,1.8,0.39700080859461506,2,26.438,0.1926,-0.064,-0.025
Toro Rosso,3,2018,toro_rosso,Finished Collision damage,1.0,-1.4305336399079696,3,26.46,4.1005,-0.112,0.16
Toro Rosso,3,2019,toro_rosso,+1 Lap Collision,1.4,-0.5167664156566775,3,24.785,4.3991,-0.112,0.058
Toro Rosso,4,2018,toro_rosso,Finished Finished,2.0,0.853884420720261,4,21.06,0.3204,-0.076,-0.065
Toro Rosso,4,2019,toro_rosso,+1 Lap Collision,1.4,-0.5167664156566775,4,20.867,0.0,-0.102,0.053
Toro Rosso,5,2018,toro_rosso,+2 Laps Collision,1.4,-0.5167664156566775,5,22.552,0.1124,-0.012,0.006
Toro Rosso,5,2019,toro_rosso,Finished Finished,2.0,0.853884420720261,5,26.989,6.0165,-0.113,-0.096
Toro Rosso,6,2018,toro_rosso,Finished Collision,1.6,-0.059882803531030954,6,24.311,0.0,-0.104,0.006
Toro Rosso,6,2019,toro_rosso,Finished Finished,2.0,0.853884420720261,6,24.365,0.0714,0.034,0.029
Toro Rosso,7,2018,toro_rosso,+1 Lap Collision,1.4,-0.5167664156566775,7,24.107,0.0,-0.104,0.054
Toro Rosso,7,2019,toro_rosso,+1 Lap Collision damage,0.8,-1.8874172520336154,7,28.42,0.0,-0.105,0.198
Toro Rosso,8,2018,toro_rosso,+1 Lap Collision,1.4,-0.5167664156566775,8,24.297,0.0,-0.104,0.054
Toro Rosso,8,2019,toro_rosso,+1 Lap +1 Lap,1.6,-0.059882803531030954,8,30.247,0.0,-0.106,0.006
Toro Rosso,9,2018,toro_rosso,+1 Lap Hydraulics,0.8,-1.8874172520336154,9,22.011,0.0,-0.103,0.194
Toro Rosso,9,2019,toro_rosso,+1 Lap +1 Lap,1.6,-0.059882803531030954,9,22.852,0.0,-0.103,0.006
Toro Rosso,10,2018,toro_rosso,Finished Power Unit,1.0,-1.4305336399079696,10,29.221,0.7707,-0.103,0.147
Toro Rosso,10,2019,toro_rosso,Finished Finished,2.0,0.853884420720261,10,28.651,0.1334,-0.047,-0.04
Toro Rosso,11,2018,toro_rosso,Finished +1 Lap,1.8,0.39700080859461506,11,19.484,0.1039,0.013,0.005
Toro Rosso,11,2019,toro_rosso,Finished Finished,2.0,0.853884420720261,11,24.177,0.3776,-0.086,-0.073
Toro Rosso,12,2018,toro_rosso,Finished +1 Lap,1.8,0.39700080859461506,12,21.758,0.0,-0.102,-0.04
Toro Rosso,12,2019,toro_rosso,+1 Lap +2 Laps,1.6,-0.059882803531030954,12,22.927,0.0,-0.103,0.006
Toro Rosso,13,2018,toro_rosso,Finished +1 Lap,1.8,0.39700080859461506,13,20.391,1.3279,-0.105,-0.042
Toro Rosso,13,2019,toro_rosso,Finished Finished,2.0,0.853884420720261,13,22.793,0.0,-0.103,-0.088
Toro Rosso,14,2018,toro_rosso,+1 Lap Brakes,0.8,-1.8874172520336154,14,27.792,0.0,-0.105,0.198
Toro Rosso,14,2019,toro_rosso,+1 Lap Engine,0.8,-1.8874172520336154,14,24.402,0.0,-0.104,0.196
Toro Rosso,15,2018,toro_rosso,+1 Lap +1 Lap,1.6,-0.059882803531030954,15,29.183,0.1056,-0.031,0.002
Toro Rosso,15,2019,toro_rosso,Finished Finished,2.0,0.853884420720261,15,32.24,1.3935,-0.109,-0.093
Toro Rosso,16,2018,toro_rosso,Brakes Brakes,0.0,-3.7149517005362,16,29.418,0.0,-0.106,0.394
Toro Rosso,16,2019,toro_rosso,Finished Finished,2.0,0.853884420720261,16,30.011,0.2786,-0.083,-0.071
Toro Rosso,17,2018,toro_rosso,+1 Lap +1 Lap,1.6,-0.059882803531030954,17,23.287,0.0,-0.103,0.006
Toro Rosso,17,2019,toro_rosso,+1 Lap +1 Lap,1.6,-0.059882803531030954,17,23.218,0.0,-0.103,0.006
Toro Rosso,18,2018,toro_rosso,+1 Lap +1 Lap,1.6,-0.059882803531030954,18,23.968,0.1669,-0.05,0.003
Toro Rosso,18,2019,toro_rosso,+1 Lap +1 Lap,1.6,-0.059882803531030954,18,22.523,0.1412,-0.033,0.002
Toro Rosso,19,2018,toro_rosso,+2 Laps +2 Laps,1.6,-0.059882803531030954,19,22.81,0.5817,-0.095,0.006
Toro Rosso,19,2019,toro_rosso,+1 Lap Suspension,0.8,-1.8874172520336154,19,24.676,0.696,-0.099,0.187
Toro Rosso,20,2018,toro_rosso,+1 Lap +1 Lap,1.6,-0.059882803531030954,20,23.645,0.0,-0.103,0.006
Toro Rosso,20,2019,toro_rosso,Finished Finished,2.0,0.853884420720261,20,23.192,0.458,-0.09,-0.077
Toro Rosso,21,2018,toro_rosso,+1 Lap Engine,0.8,-1.8874172520336154,21,28.666,0.0,-0.105,0.198
Toro Rosso,21,2019,toro_rosso,+1 Lap +2 Laps,1.6,-0.059882803531030954,21,21.496,0.0,-0.102,0.006
Williams,1,2018,williams,Finished Brakes,1.0,-1.4305336399079696,1,23.45,2.9041,-0.111,0.159
Williams,1,2019,williams,+2 Laps +3 Laps,1.6,-0.059882803531030954,1,22.474,1.0993,-0.104,0.006
Williams,1,2020,williams,Finished Fuel pressure,1.1,-1.2020918338451463,1,21.467,0.4178,-0.086,0.103
Williams,1,2021,williams,+1 Lap Retired,0.8,-1.8874172520336154,1,25.315,0.0648,0.043,-0.081
Williams,1,2022,williams,Finished Finished,2.0,0.853884420720261,1,25.266,0.0851,0.006,0.005
Williams,2,2018,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,2,26.898,3.1728,-0.111,0.007
Williams,2,2019,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,2,25.754,1.1486,-0.106,0.006
Williams,2,2020,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,2,22.119,0.0,-0.103,0.006
Williams,2,2021,williams,Collision Collision,1.2,-0.9736500277823235,2,29.386,1.2526,-0.107,0.104
Williams,2,2022,williams,Collision damage Accident,0.6,-2.3443008641592615,2,21.453,0.0,-0.102,0.239
Williams,3,2018,williams,Finished Finished,2.0,0.853884420720261,3,22.94,0.3511,-0.082,-0.07
Williams,3,2019,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,3,25.384,0.0,-0.104,0.006
Williams,3,2020,williams,+1 Lap +5 Laps,1.6,-0.059882803531030954,3,24.477,2.8922,-0.111,0.007
Williams,3,2021,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,3,22.515,0.2355,-0.066,0.004
Williams,3,2022,williams,Finished +1 Lap,1.8,0.39700080859461506,3,18.635,0.3091,-0.07,-0.028
Williams,4,2018,williams,Finished Collision,1.6,-0.059882803531030954,4,19.737,0.0,-0.101,0.006
Williams,4,2019,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,4,20.766,0.6565,-0.095,0.006
Williams,4,2020,williams,Finished Finished,2.0,0.853884420720261,4,30.226,0.3954,-0.093,-0.079
Williams,4,2021,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,4,22.956,1.8028,-0.108,0.006
Williams,4,2022,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,4,31.259,0.0,-0.106,0.006
Williams,5,2018,williams,+2 Laps +3 Laps,1.6,-0.059882803531030954,5,22.0,0.5264,-0.092,0.006
Williams,5,2019,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,5,23.845,1.6209,-0.108,0.006
Williams,5,2020,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,5,28.312,0.2501,-0.078,0.005
Williams,5,2021,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,5,23.767,0.0,-0.103,0.006
Williams,5,2022,williams,Finished Finished,2.0,0.853884420720261,5,19.224,0.0,-0.101,-0.086
Williams,6,2018,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,6,28.731,4.1763,-0.112,0.007
Williams,6,2019,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,6,25.349,0.0,-0.104,0.006
Williams,6,2020,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,6,22.246,0.2329,-0.064,0.004
Williams,6,2021,williams,Finished Gearbox,1.0,-1.4305336399079696,6,21.074,0.0209,0.472,-0.675
