Constructor,Race ID,Year,status_value,StatusComponent,Round,Mean,StdDev,intermediate,PitStopComponent,ConstructorConfidance
Williams,5,2020,-0.4,0.4,5,28.1045,0.1845548698896896,5.186822340814782,0.174,-0.0696
Williams,5,2021,-0.4,0.4,5,23.474,0.0,23.474,0.038,-0.0152
Williams,5,2022,-0.4,0.4,5,19.074,0.0,19.074,0.047,-0.0188
Williams,6,2018,-0.4,0.4,6,28.731,4.1762526633804224,119.98791527158292,0.008,-0.0032
Williams,6,2019,-0.4,0.4,6,24.591,0.0,24.591,0.037,-0.0148
Williams,6,2020,-0.4,0.4,6,22.3695,0.026162950903902797,0.5852521302448536,1.539,-0.6156
Williams,6,2022,-0.4,0.4,6,23.1135,0.3966869042456531,9.168822761281902,0.098,-0.039200000000000006
Williams,7,2018,-0.6000000000000001,0.35,7,23.531,0.0,23.531,0.038,-0.022800000000000004
Williams,7,2019,-0.6000000000000001,0.35,7,23.727,0.0,23.727,0.038,-0.022800000000000004
Williams,7,2020,-0.6000000000000001,0.35,7,23.689,0.0,23.689,0.038,-0.022800000000000004
Williams,7,2021,-0.6000000000000001,0.35,7,30.996,0.0,30.996,0.029,-0.017400000000000002
Williams,7,2022,-0.6000000000000001,0.35,7,29.740500000000004,4.2560757159618285,126.57781983056277,0.007,-0.004200000000000001
Williams,8,2018,-1.0,0.25,8,26.424500000000002,0.0,26.424500000000002,0.034,-0.034
Williams,8,2019,-1.0,0.25,8,30.849,0.0,30.849,0.029,-0.029
Williams,8,2020,-1.0,0.25,8,1517.308,0.0,1517.308,0.001,-0.001
Williams,8,2021,-1.0,0.25,8,20.936,0.0,20.936,0.043,-0.043
Williams,8,2022,-1.0,0.25,8,22.059,0.0,22.059,0.041,-0.041
Williams,9,2018,-0.4,0.4,9,23.103,0.6908433252192558,15.960553342540468,0.056,-0.022400000000000003
Williams,9,2019,-0.4,0.4,9,21.982,0.0,21.982,0.041,-0.0164
Williams,9,2020,-0.4,0.4,9,728.6015,1005.4726088285548,732588.8510013983,0.0,-0.0
Williams,9,2021,-0.4,0.4,9,21.4315,0.05727564927611249,1.227503077461005,0.734,-0.2936
Williams,9,2022,-0.4,0.4,9,25.252,0.0,25.252,0.036,-0.0144
Williams,10,2018,2.0,1.0,10,27.999000000000002,0.0,27.999000000000002,0.032,0.064
Williams,10,2019,2.0,1.0,10,29.737000000000002,0.9376235918533611,27.8821127509434,0.032,0.064
Williams,10,2021,2.0,1.0,10,1048.037,1442.2489320335792,1511530.2439816762,0.0,0.0
Williams,10,2022,2.0,1.0,10,1548.8245,2149.8768509178612,3329781.938684431,0.0,0.0
Williams,11,2018,-2.0,0.0,11,21.837,0.01767766952966455,0.38602726951928473,2.333,-4.666
Williams,11,2019,-2.0,0.0,11,21.978,1.0154053377838823,22.316578513814168,0.04,-0.08
Williams,11,2022,-2.0,0.0,11,21.431,0.0,21.431,0.042,-0.084
Williams,12,2018,-0.4,0.4,12,21.4,0.0,21.4,0.042,-0.016800000000000002
Williams,12,2019,-0.4,0.4,12,21.824,0.3691097397793779,8.055450960945144,0.112,-0.044800000000000006
Williams,12,2020,-0.4,0.4,12,36.8985,0.826607827207072,30.500588912200147,0.03,-0.012
Williams,12,2022,-0.4,0.4,12,39.844,0.0,39.844,0.023,-0.0092
Williams,13,2018,-0.4,0.4,13,21.19075,2.021264734021747,42.83211566247134,0.021,-0.008400000000000001
Williams,13,2019,-0.4,0.4,13,24.012,1.7507963902178907,42.040122921911994,0.021,-0.008400000000000001
Williams,13,2020,-0.4,0.4,13,34.461666666666666,3.3809442961003286,116.5129753507775,0.008,-0.0032
Williams,13,2021,-0.4,0.4,13,19.389,0.0,19.389,0.046,-0.0184
Williams,13,2022,-0.4,0.4,13,21.779,0.0,21.779,0.041,-0.0164
Williams,14,2018,-0.4,0.4,14,25.8425,0.0,25.8425,0.035,-0.014000000000000002
Williams,14,2019,-0.4,0.4,14,21.628500000000003,3.9463629458021203,85.35391097328117,0.011,-0.0044
Williams,14,2020,-0.4,0.4,14,23.73,0.0,23.73,0.038,-0.0152
Williams,14,2021,-0.4,0.4,14,24.846,0.0,24.846,0.036,-0.0144
Williams,14,2022,-0.4,0.4,14,23.452,0.1456639969244272,3.416112055871667,0.264,-0.10560000000000001
Williams,15,2018,-0.4,0.4,15,30.508249999999997,1.2533467696531555,38.23741658527088,0.024,-0.009600000000000001
Williams,15,2019,-0.4,0.4,15,32.71,5.610123349802571,183.5071347720421,0.005,-0.002
Williams,15,2020,-0.4,0.4,15,1154.123,0.0,1154.123,0.001,-0.0004
Williams,15,2021,-0.4,0.4,15,36.682500000000005,9.10965666202629,334.16498050477946,0.003,-0.0012000000000000001
Williams,15,2022,-0.4,0.4,15,20.2095,0.006363961030679101,0.1286124704495093,7.001,-2.8004000000000002
Williams,16,2018,-0.4,0.4,16,29.589,0.0,29.589,0.03,-0.012
Williams,16,2019,-0.4,0.4,16,30.168,0.0,30.168,0.03,-0.012
Williams,16,2020,-0.4,0.4,16,24.684,0.0,24.684,0.036,-0.0144
Williams,16,2021,-0.4,0.4,16,35.509,0.0,35.509,0.025,-0.010000000000000002
Williams,16,2022,-0.4,0.4,16,24.254,0.0,24.254,0.037,-0.0148
Williams,17,2018,-0.4,0.4,17,25.192,2.177888886054567,54.86537681748665,0.016,-0.0064
Williams,17,2019,-0.4,0.4,17,23.292,0.0,23.292,0.039,-0.015600000000000001
Williams,17,2020,-0.4,0.4,17,22.036,0.0,22.036,0.041,-0.0164
Williams,17,2021,-0.4,0.4,17,23.827,0.0,23.827,0.038,-0.0152
Williams,17,2022,-0.4,0.4,17,29.863,0.0,29.863,0.03,-0.012
Williams,18,2018,-0.4,0.4,18,25.842583333333334,5.84271945057363,150.99096429473659,0.006,-0.0024000000000000002
Williams,18,2019,-0.4,0.4,18,22.745,0.0,22.745,0.04,-0.016
Williams,18,2021,-0.4,0.4,18,24.821,1.7465537495307752,43.351210617103376,0.021,-0.008400000000000001
Williams,18,2022,-0.4,0.4,18,400.463,0.0,400.463,0.002,-0.0008
Williams,19,2018,-0.4,0.4,19,23.3215,0.381837661840737,8.905027030618747,0.101,-0.040400000000000005
Williams,19,2019,-0.4,0.4,19,24.881,0.4440630585851519,11.048732960657164,0.081,-0.032400000000000005
Williams,19,2021,-0.4,0.4,19,17.948,0.0,17.948,0.05,-0.020000000000000004
Williams,19,2022,-0.4,0.4,19,25.417,0.0,25.417,0.035,-0.014000000000000002
Williams,20,2018,-0.4,0.4,20,23.85925,0.1149048519428143,2.741543588716592,0.328,-0.1312
Williams,20,2019,-0.4,0.4,20,23.346,0.0,23.346,0.039,-0.015600000000000001
Williams,20,2021,-0.4,0.4,20,26.157,0.0,26.157,0.034,-0.013600000000000001
Williams,20,2022,-0.4,0.4,20,23.314,0.2757716446627539,6.429340123667444,0.14,-0.05600000000000001
Williams,21,2018,-0.4,0.4,21,22.472,0.0,22.472,0.04,-0.016
Williams,21,2019,-0.4,0.4,21,25.31,4.995002302301772,126.42350827125783,0.007,-0.0028000000000000004
Williams,21,2021,-0.4,0.4,21,524.052,702.7043343668801,368253.6118336322,0.0,-0.0
Williams,21,2022,-0.4,0.4,21,23.469,0.0,23.469,0.038,-0.0152
